,hashOfGame,uuid,playerCard1,playerCard2,action,amount,pot,levelOfBetting,cardsOnBoard,roundCount,isOnSmallblind,isOnBigBlind,smallBlindAmount,bigBlindAmount,stackOfPlayer,stackOfOpponent,sklanskyClass,EHS,HS,PPOT,NPOT,handStrengthFromLibrary,opponentAgressivnessScore,opponentAgressivnessScoreLast7Round,winnerOfRound,finalPotInGame
3988,4b8f4384b2b4f413c816b66220918010730b1249,gfimdyafpktvuuseclpowx,D9,HQ,raise,20.0,60.0,1.0,"[None, None, None, None, None]",79.0,1.0,0.0,20.0,40.0,1480.0,1460.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qkfohbfqpfaiwvlahbwikf,60
3989,4b8f4384b2b4f413c816b66220918010730b1249,qkfohbfqpfaiwvlahbwikf,C5,H2,fold,0.0,60.0,1.0,"[None, None, None, None, None]",80.0,1.0,0.0,20.0,40.0,1500.0,1440.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gfimdyafpktvuuseclpowx,60
3990,4b8f4384b2b4f413c816b66220918010730b1249,gfimdyafpktvuuseclpowx,C8,C5,raise,20.0,60.0,1.0,"[None, None, None, None, None]",81.0,1.0,0.0,20.0,40.0,1480.0,1460.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qkfohbfqpfaiwvlahbwikf,60
3991,4b8f4384b2b4f413c816b66220918010730b1249,qkfohbfqpfaiwvlahbwikf,HJ,CT,raise,20.0,60.0,1.0,"[None, None, None, None, None]",82.0,1.0,0.0,20.0,40.0,1500.0,1440.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gfimdyafpktvuuseclpowx,60
3992,4b8f4384b2b4f413c816b66220918010730b1249,gfimdyafpktvuuseclpowx,S6,C5,fold,0.0,60.0,1.0,"[None, None, None, None, None]",83.0,1.0,0.0,20.0,40.0,1480.0,1460.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qkfohbfqpfaiwvlahbwikf,60
3993,4b8f4384b2b4f413c816b66220918010730b1249,qkfohbfqpfaiwvlahbwikf,HJ,HK,fold,0.0,60.0,1.0,"[None, None, None, None, None]",84.0,1.0,0.0,20.0,40.0,1500.0,1440.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gfimdyafpktvuuseclpowx,60
3994,4b8f4384b2b4f413c816b66220918010730b1249,gfimdyafpktvuuseclpowx,H3,CT,raise,20.0,60.0,1.0,"[None, None, None, None, None]",85.0,1.0,0.0,20.0,40.0,1480.0,1460.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qkfohbfqpfaiwvlahbwikf,60
3995,4b8f4384b2b4f413c816b66220918010730b1249,qkfohbfqpfaiwvlahbwikf,H6,DJ,raise,20.0,60.0,1.0,"[None, None, None, None, None]",86.0,1.0,0.0,20.0,40.0,1500.0,1440.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gfimdyafpktvuuseclpowx,60
3996,4b8f4384b2b4f413c816b66220918010730b1249,gfimdyafpktvuuseclpowx,CQ,CA,fold,0.0,60.0,1.0,"[None, None, None, None, None]",87.0,1.0,0.0,20.0,40.0,1480.0,1460.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qkfohbfqpfaiwvlahbwikf,60
3997,4b8f4384b2b4f413c816b66220918010730b1249,qkfohbfqpfaiwvlahbwikf,CA,C5,fold,0.0,60.0,1.0,"[None, None, None, None, None]",88.0,1.0,0.0,20.0,40.0,1500.0,1440.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gfimdyafpktvuuseclpowx,60
3998,4b8f4384b2b4f413c816b66220918010730b1249,gfimdyafpktvuuseclpowx,H7,SJ,raise,20.0,60.0,1.0,"[None, None, None, None, None]",89.0,1.0,0.0,20.0,40.0,1480.0,1460.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qkfohbfqpfaiwvlahbwikf,60
3999,4b8f4384b2b4f413c816b66220918010730b1249,qkfohbfqpfaiwvlahbwikf,CJ,C2,raise,20.0,60.0,1.0,"[None, None, None, None, None]",90.0,1.0,0.0,20.0,40.0,1500.0,1440.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gfimdyafpktvuuseclpowx,60
4000,4b8f4384b2b4f413c816b66220918010730b1249,gfimdyafpktvuuseclpowx,DA,HT,fold,0.0,60.0,1.0,"[None, None, None, None, None]",91.0,1.0,0.0,20.0,40.0,1480.0,1460.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qkfohbfqpfaiwvlahbwikf,60
4001,4b8f4384b2b4f413c816b66220918010730b1249,qkfohbfqpfaiwvlahbwikf,CQ,HT,raise,20.0,60.0,1.0,"[None, None, None, None, None]",92.0,1.0,0.0,20.0,40.0,1500.0,1440.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gfimdyafpktvuuseclpowx,60
4002,4b8f4384b2b4f413c816b66220918010730b1249,gfimdyafpktvuuseclpowx,H4,HA,fold,0.0,60.0,1.0,"[None, None, None, None, None]",93.0,1.0,0.0,20.0,40.0,1480.0,1460.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qkfohbfqpfaiwvlahbwikf,60
4003,4b8f4384b2b4f413c816b66220918010730b1249,qkfohbfqpfaiwvlahbwikf,C7,C9,fold,0.0,60.0,1.0,"[None, None, None, None, None]",94.0,1.0,0.0,20.0,40.0,1500.0,1440.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gfimdyafpktvuuseclpowx,60
4004,4b8f4384b2b4f413c816b66220918010730b1249,gfimdyafpktvuuseclpowx,CJ,C9,raise,20.0,60.0,1.0,"[None, None, None, None, None]",95.0,1.0,0.0,20.0,40.0,1480.0,1460.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qkfohbfqpfaiwvlahbwikf,60
4005,4b8f4384b2b4f413c816b66220918010730b1249,qkfohbfqpfaiwvlahbwikf,C9,S2,raise,20.0,60.0,1.0,"[None, None, None, None, None]",96.0,1.0,0.0,20.0,40.0,1500.0,1440.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gfimdyafpktvuuseclpowx,60
4006,4b8f4384b2b4f413c816b66220918010730b1249,gfimdyafpktvuuseclpowx,C3,D9,raise,20.0,60.0,1.0,"[None, None, None, None, None]",97.0,1.0,0.0,20.0,40.0,1480.0,1460.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qkfohbfqpfaiwvlahbwikf,60
4007,4b8f4384b2b4f413c816b66220918010730b1249,qkfohbfqpfaiwvlahbwikf,C8,S8,raise,20.0,60.0,1.0,"[None, None, None, None, None]",98.0,1.0,0.0,20.0,40.0,1500.0,1440.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gfimdyafpktvuuseclpowx,60
4008,4b8f4384b2b4f413c816b66220918010730b1249,gfimdyafpktvuuseclpowx,HQ,C8,fold,0.0,60.0,1.0,"[None, None, None, None, None]",99.0,1.0,0.0,20.0,40.0,1480.0,1460.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qkfohbfqpfaiwvlahbwikf,60
4009,4b8f4384b2b4f413c816b66220918010730b1249,qkfohbfqpfaiwvlahbwikf,S4,H4,fold,0.0,60.0,1.0,"[None, None, None, None, None]",100.0,1.0,0.0,20.0,40.0,1500.0,1440.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gfimdyafpktvuuseclpowx,60
4010,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,H5,D7,call,20.0,60.0,1.0,"[None, None, None, None, None]",1.0,1.0,0.0,20.0,40.0,1480.0,1460.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4011,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,D6,S9,raise,0.0,80.0,1.0,"[None, None, None, None, None]",1.0,0.0,1.0,20.0,40.0,1460.0,1460.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4012,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,HA,D5,fold,0.0,60.0,1.0,"[None, None, None, None, None]",2.0,1.0,0.0,20.0,40.0,1440.0,1500.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,idhqndgvjwfsxohexuoeuw,60
4013,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,H3,C9,call,20.0,60.0,1.0,"[None, None, None, None, None]",3.0,1.0,0.0,20.0,40.0,1540.0,1400.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4014,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,H9,HJ,raise,0.0,80.0,1.0,"[None, None, None, None, None]",3.0,0.0,1.0,20.0,40.0,1400.0,1520.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,idhqndgvjwfsxohexuoeuw,80
4015,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,H9,D7,raise,20.0,60.0,1.0,"[None, None, None, None, None]",4.0,1.0,0.0,20.0,40.0,1380.0,1560.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,idhqndgvjwfsxohexuoeuw,60
4016,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,HQ,C4,call,20.0,60.0,1.0,"[None, None, None, None, None]",5.0,1.0,0.0,20.0,40.0,1600.0,1340.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4017,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,S6,S5,raise,0.0,80.0,1.0,"[None, None, None, None, None]",5.0,0.0,1.0,20.0,40.0,1340.0,1580.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,idhqndgvjwfsxohexuoeuw,80
4018,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,S4,S6,fold,0.0,60.0,1.0,"[None, None, None, None, None]",6.0,1.0,0.0,20.0,40.0,1320.0,1620.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,idhqndgvjwfsxohexuoeuw,60
4019,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,DT,C6,call,20.0,60.0,1.0,"[None, None, None, None, None]",7.0,1.0,0.0,20.0,40.0,1660.0,1280.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4020,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,C9,D9,fold,0.0,80.0,1.0,"[None, None, None, None, None]",7.0,0.0,1.0,20.0,40.0,1280.0,1640.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,idhqndgvjwfsxohexuoeuw,80
4021,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,H9,S3,raise,20.0,60.0,1.0,"[None, None, None, None, None]",8.0,1.0,0.0,20.0,40.0,1260.0,1680.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,idhqndgvjwfsxohexuoeuw,60
4022,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,HQ,H9,call,20.0,60.0,1.0,"[None, None, None, None, None]",9.0,1.0,0.0,20.0,40.0,1720.0,1220.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4023,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,D8,H8,fold,0.0,80.0,1.0,"[None, None, None, None, None]",9.0,0.0,1.0,20.0,40.0,1220.0,1700.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,idhqndgvjwfsxohexuoeuw,80
4024,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,CK,DJ,raise,20.0,60.0,1.0,"[None, None, None, None, None]",10.0,1.0,0.0,20.0,40.0,1200.0,1740.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,idhqndgvjwfsxohexuoeuw,60
4025,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,DQ,HK,call,20.0,60.0,1.0,"[None, None, None, None, None]",11.0,1.0,0.0,20.0,40.0,1780.0,1160.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4026,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,HT,D8,raise,0.0,80.0,1.0,"[None, None, None, None, None]",11.0,0.0,1.0,20.0,40.0,1160.0,1760.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,idhqndgvjwfsxohexuoeuw,80
4027,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,DA,D6,raise,20.0,60.0,1.0,"[None, None, None, None, None]",12.0,1.0,0.0,20.0,40.0,1140.0,1800.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,idhqndgvjwfsxohexuoeuw,60
4028,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,H6,H5,call,20.0,60.0,1.0,"[None, None, None, None, None]",13.0,1.0,0.0,20.0,40.0,1840.0,1100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4029,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,D7,C6,raise,0.0,80.0,1.0,"[None, None, None, None, None]",13.0,0.0,1.0,20.0,40.0,1100.0,1820.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,idhqndgvjwfsxohexuoeuw,80
4030,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,CT,SQ,raise,20.0,60.0,1.0,"[None, None, None, None, None]",14.0,1.0,0.0,20.0,40.0,1080.0,1860.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,idhqndgvjwfsxohexuoeuw,60
4031,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,H4,C9,call,20.0,60.0,1.0,"[None, None, None, None, None]",15.0,1.0,0.0,20.0,40.0,1900.0,1040.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4032,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,DA,S9,raise,0.0,80.0,1.0,"[None, None, None, None, None]",15.0,0.0,1.0,20.0,40.0,1040.0,1880.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,idhqndgvjwfsxohexuoeuw,80
4033,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,DJ,H6,fold,0.0,60.0,1.0,"[None, None, None, None, None]",16.0,1.0,0.0,20.0,40.0,1020.0,1920.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,idhqndgvjwfsxohexuoeuw,60
4034,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,C2,DA,call,20.0,60.0,1.0,"[None, None, None, None, None]",17.0,1.0,0.0,20.0,40.0,1960.0,980.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4035,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,SJ,CT,raise,0.0,80.0,1.0,"[None, None, None, None, None]",17.0,0.0,1.0,20.0,40.0,980.0,1940.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,idhqndgvjwfsxohexuoeuw,80
4036,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,HJ,D7,raise,20.0,60.0,1.0,"[None, None, None, None, None]",18.0,1.0,0.0,20.0,40.0,960.0,1980.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,idhqndgvjwfsxohexuoeuw,60
4037,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,SA,ST,call,20.0,60.0,1.0,"[None, None, None, None, None]",19.0,1.0,0.0,20.0,40.0,2020.0,920.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4038,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,S5,D3,raise,0.0,80.0,1.0,"[None, None, None, None, None]",19.0,0.0,1.0,20.0,40.0,920.0,2000.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,idhqndgvjwfsxohexuoeuw,80
4039,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,DJ,H5,raise,20.0,60.0,1.0,"[None, None, None, None, None]",20.0,1.0,0.0,20.0,40.0,900.0,2040.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,idhqndgvjwfsxohexuoeuw,60
4040,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,H6,S3,call,20.0,60.0,1.0,"[None, None, None, None, None]",21.0,1.0,0.0,20.0,40.0,2080.0,860.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4041,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,S9,HK,raise,0.0,80.0,1.0,"[None, None, None, None, None]",21.0,0.0,1.0,20.0,40.0,860.0,2060.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,idhqndgvjwfsxohexuoeuw,80
4042,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,DT,DK,raise,20.0,60.0,1.0,"[None, None, None, None, None]",22.0,1.0,0.0,20.0,40.0,840.0,2100.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,idhqndgvjwfsxohexuoeuw,60
4043,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,S3,C8,call,20.0,60.0,1.0,"[None, None, None, None, None]",23.0,1.0,0.0,20.0,40.0,2140.0,800.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4044,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,D3,SK,raise,0.0,80.0,1.0,"[None, None, None, None, None]",23.0,0.0,1.0,20.0,40.0,800.0,2120.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,idhqndgvjwfsxohexuoeuw,80
4045,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,S3,D7,raise,20.0,60.0,1.0,"[None, None, None, None, None]",24.0,1.0,0.0,20.0,40.0,780.0,2160.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,idhqndgvjwfsxohexuoeuw,60
4046,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,D8,CJ,call,20.0,60.0,1.0,"[None, None, None, None, None]",25.0,1.0,0.0,20.0,40.0,2200.0,740.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4047,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,C7,D2,fold,0.0,80.0,1.0,"[None, None, None, None, None]",25.0,0.0,1.0,20.0,40.0,740.0,2180.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,idhqndgvjwfsxohexuoeuw,80
4048,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,H4,S4,raise,20.0,60.0,1.0,"[None, None, None, None, None]",26.0,1.0,0.0,20.0,40.0,720.0,2220.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,idhqndgvjwfsxohexuoeuw,60
4049,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,HQ,DQ,call,20.0,60.0,1.0,"[None, None, None, None, None]",27.0,1.0,0.0,20.0,40.0,2260.0,680.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4050,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,H8,HA,raise,0.0,80.0,1.0,"[None, None, None, None, None]",27.0,0.0,1.0,20.0,40.0,680.0,2240.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,idhqndgvjwfsxohexuoeuw,80
4051,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,CK,H6,raise,20.0,60.0,1.0,"[None, None, None, None, None]",28.0,1.0,0.0,20.0,40.0,660.0,2280.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,idhqndgvjwfsxohexuoeuw,60
4052,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,C7,D7,call,20.0,60.0,1.0,"[None, None, None, None, None]",29.0,1.0,0.0,20.0,40.0,2320.0,620.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4053,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,SK,S7,raise,0.0,80.0,1.0,"[None, None, None, None, None]",29.0,0.0,1.0,20.0,40.0,620.0,2300.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,idhqndgvjwfsxohexuoeuw,80
4054,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,CT,C3,raise,20.0,60.0,1.0,"[None, None, None, None, None]",30.0,1.0,0.0,20.0,40.0,600.0,2340.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,idhqndgvjwfsxohexuoeuw,60
4055,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,H5,CK,call,20.0,60.0,1.0,"[None, None, None, None, None]",31.0,1.0,0.0,20.0,40.0,2380.0,560.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4056,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,C9,CJ,raise,0.0,80.0,1.0,"[None, None, None, None, None]",31.0,0.0,1.0,20.0,40.0,560.0,2360.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,idhqndgvjwfsxohexuoeuw,80
4057,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,S4,DJ,raise,20.0,60.0,1.0,"[None, None, None, None, None]",32.0,1.0,0.0,20.0,40.0,540.0,2400.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,idhqndgvjwfsxohexuoeuw,60
4058,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,S9,H9,call,20.0,60.0,1.0,"[None, None, None, None, None]",33.0,1.0,0.0,20.0,40.0,2440.0,500.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4059,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,D7,SQ,fold,0.0,80.0,1.0,"[None, None, None, None, None]",33.0,0.0,1.0,20.0,40.0,500.0,2420.0,9.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,idhqndgvjwfsxohexuoeuw,80
4060,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,D7,HT,raise,20.0,60.0,1.0,"[None, None, None, None, None]",34.0,1.0,0.0,20.0,40.0,480.0,2460.0,9.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,idhqndgvjwfsxohexuoeuw,60
4061,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,SJ,D8,call,20.0,60.0,1.0,"[None, None, None, None, None]",35.0,1.0,0.0,20.0,40.0,2500.0,440.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4062,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,H3,S6,fold,0.0,80.0,1.0,"[None, None, None, None, None]",35.0,0.0,1.0,20.0,40.0,440.0,2480.0,9.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,idhqndgvjwfsxohexuoeuw,80
4063,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,H6,CT,raise,20.0,60.0,1.0,"[None, None, None, None, None]",36.0,1.0,0.0,20.0,40.0,420.0,2520.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,idhqndgvjwfsxohexuoeuw,60
4064,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,CA,D6,call,20.0,60.0,1.0,"[None, None, None, None, None]",37.0,1.0,0.0,20.0,40.0,2560.0,380.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4065,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,S6,SJ,raise,0.0,80.0,1.0,"[None, None, None, None, None]",37.0,0.0,1.0,20.0,40.0,380.0,2540.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,idhqndgvjwfsxohexuoeuw,80
4066,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,S7,S3,raise,20.0,60.0,1.0,"[None, None, None, None, None]",38.0,1.0,0.0,20.0,40.0,360.0,2580.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,idhqndgvjwfsxohexuoeuw,60
4067,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,DA,CA,call,20.0,60.0,1.0,"[None, None, None, None, None]",39.0,1.0,0.0,20.0,40.0,2620.0,320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
4068,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,C6,C3,raise,0.0,80.0,1.0,"[None, None, None, None, None]",39.0,0.0,1.0,20.0,40.0,320.0,2600.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,idhqndgvjwfsxohexuoeuw,80
4069,eb83b25014059b3fbc36e2f8ab266c89377465fb,qkomnzjuldesbvejhhmbfd,C2,H6,raise,20.0,60.0,1.0,"[None, None, None, None, None]",40.0,1.0,0.0,20.0,40.0,300.0,2640.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,idhqndgvjwfsxohexuoeuw,60
4070,eb83b25014059b3fbc36e2f8ab266c89377465fb,idhqndgvjwfsxohexuoeuw,SQ,SJ,call,20.0,60.0,1.0,"[None, None, None, None, None]",41.0,1.0,0.0,20.0,40.0,2680.0,260.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,idhqndgvjwfsxohexuoeuw,80
